SRR3192599	SRR3192599
SRR3192600	SRR3192600
SRR3192601	SRR3192601
SRR3192602	SRR3192602
SRR3192603	SRR3192603
SRR3192604	SRR3192604
SRR3192605	SRR3192605
SRR3192606	SRR3192606
SRR3192607	SRR3192607
SRR3192608	SRR3192608
SRR3192609	SRR3192609
SRR3192610	SRR3192610
SRR3192611	SRR3192611
SRR3192614	SRR3192614
SRR3192615	SRR3192615
SRR3192620	SRR3192620
SRR3192621	SRR3192621
SRR3192622	SRR3192622
SRR3192623	SRR3192623
SRR3192628	SRR3192628
SRR3192629	SRR3192629
SRR3192631	SRR3192631
SRR3192632	SRR3192632
SRR3192633	SRR3192633
SRR3192634	SRR3192634
SRR3192635	SRR3192635
SRR3192636	SRR3192636
SRR3192639	SRR3192639
SRR3192640	SRR3192640
SRR3192643	SRR3192643
SRR3192644	SRR3192644
SRR3192645	SRR3192645
SRR3192646	SRR3192646
SRR3192649	SRR3192649
SRR3192650	SRR3192650
SRR3192659	SRR3192659
SRR3192660	SRR3192660
SRR3192661	SRR3192661
SRR3192662	SRR3192662
SRR3192665	SRR3192665
SRR3192666	SRR3192666
SRR3192669	SRR3192669
SRR3192670	SRR3192670
SRR3192673	SRR3192673
SRR3192674	SRR3192674
SRR3192677	SRR3192677
SRR3192678	SRR3192678
SRR3192679	SRR3192679
SRR3192680	SRR3192680
SRR3192681	SRR3192681
SRR3192682	SRR3192682
SRR3192683	SRR3192683
SRR3192684	SRR3192684
SRR3192685	SRR3192685
SRR3192686	SRR3192686
SRR3192687	SRR3192687
SRR3192688	SRR3192688
SRR3192689	SRR3192689
SRR3192690	SRR3192690
SRR3192691	SRR3192691
SRR3192692	SRR3192692
SRR3192693	SRR3192693
SRR3192694	SRR3192694
SRR3192695	SRR3192695
SRR3192696	SRR3192696
SRR4421313	SRR4421313
SRR4421314	SRR4421314
SRR4421334	SRR4421334
SRR4421337	SRR4421337
SRR4421350	SRR4421350
SRR4421355	SRR4421355
SRR4421356	SRR4421356
SRR4421394	SRR4421394
SRR4421395	SRR4421395
SRR4421429	SRR4421429
SRR4421447	SRR4421447
SRR4421448	SRR4421448
SRR4421449	SRR4421449
SRR4421468	SRR4421468
SRR4421506	SRR4421506
SRR4421528	SRR4421528
SRR4421529	SRR4421529
SRR4421545	SRR4421545
SRR4421566	SRR4421566
SRR4421567	SRR4421567
SRR4421568	SRR4421568
SRR4421597	SRR4421597
SRR4421631	SRR4421631
SRR4421640	SRR4421640
SRR4421642	SRR4421642
SRR4421667	SRR4421667
SRR4421668	SRR4421668
SRR4421678	SRR4421678
SRR4421679	SRR4421679
SRR4421683	SRR4421683
SRR4421684	SRR4421684
SRR4421689	SRR4421689
SRR4421724	SRR4421724
SRR4421725	SRR4421725
SRR4421747	SRR4421747
SRR4421756	SRR4421756
SRR4421758	SRR4421758
SRR4421779	SRR4421779
SRR4421786	SRR4421786
SRR4421789	SRR4421789
SRR4421790	SRR4421790
SRR4421791	SRR4421791
SRR4421792	SRR4421792
SRR4421808	SRR4421808
SRR4421809	SRR4421809
SRR4421817	SRR4421817
SRR4421826	SRR4421826
SRR4421836	SRR4421836
SRR4421842	SRR4421842
SRR4421845	SRR4421845
SRR4421846	SRR4421846
SRR4421868	SRR4421868
SRR4421874	SRR4421874
SRR4421875	SRR4421875
SRR4421886	SRR4421886
SRR4421916	SRR4421916
SRR4421927	SRR4421927
SRR4421928	SRR4421928
SRR4421945	SRR4421945
SRR4421946	SRR4421946
SRR4421966	SRR4421966
SRR4422023	SRR4422023
SRR4422046	SRR4422046
SRR4422057	SRR4422057
SRR4422098	SRR4422098
SRR4422106	SRR4422106
SRR4422107	SRR4422107
SRR4422136	SRR4422136
SRR4422144	SRR4422144
SRR4422147	SRR4422147
SRR4422152	SRR4422152
SRR4422153	SRR4422153
SRR4422158	SRR4422158
SRR4422162	SRR4422162
SRR4422163	SRR4422163
SRR4422184	SRR4422184
SRR4422192	SRR4422192
SRR4422204	SRR4422204
SRR4422207	SRR4422207
SRR4422210	SRR4422210
SRR4422216	SRR4422216
SRR4422217	SRR4422217
SRR4422282	SRR4422282
SRR4422292	SRR4422292
SRR4422293	SRR4422293
SRR4422330	SRR4422330
SRR4422331	SRR4422331
SRR4422339	SRR4422339
SRR4422344	SRR4422344
SRR4422345	SRR4422345
SRR4422346	SRR4422346
SRR4422347	SRR4422347
SRR4422371	SRR4422371
SRR4422372	SRR4422372
SRR4422373	SRR4422373
SRR4422379	SRR4422379
SRR4422380	SRR4422380
SRR4422381	SRR4422381
SRR4422394	SRR4422394
